Release date,Last Updated,CVE Number,CVE Number (Link),CVE Title,Impact,Max Severity,Tag,revision
"Jun 15, 2023","Jan 9, 2024",CVE-2023-32026,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-32026,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server,"{'versionrevisionDatedescription2.02024年1月9日In the Security Updates table, added Microsoft Visual Studio 2019 version 16.11, Visual Studio 2022 version 17.2, Visual Studio 2022 version 17.4, Visual Studio 2022 version 17.6, and Visual Studio 2022 version 17.8 because these products are also affected by this vulnerability. Microsoft strongly recommends that customers running any of these products install the updates to be fully protected from the vulnerability. Customers whose systems are configured to receive automatic updates do not need to take any further action.\n1.32023年10月11日Updated product information in the Software Update table. This is an informational change only.\n1.22023年7月26日Updated links to security updates.  This is an informational change only.\n1.12023年7月11日Added an FAQ to inform customers who have installed Microsoft SQL Server 2022 for x64-based Systems (GDR) or Microsoft SQL Server 2019 for x64-based Systems (GDR) are vulnerable. Microsoft recommends updating to the latest cumulative update to be protected from this vulnerability.\n1.02023年6月15日Information published.', 'versionrevisionDatedescription'}"
"Jun 15, 2023","Jan 9, 2024",CVE-2023-32025,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-32025,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server,"{'versionrevisionDatedescription2.02024年1月9日In the Security Updates table, added Microsoft Visual Studio 2019 version 16.11, Visual Studio 2022 version 17.2, Visual Studio 2022 version 17.4, Visual Studio 2022 version 17.6, and Visual Studio 2022 version 17.8 because these products are also affected by this vulnerability. Microsoft strongly recommends that customers running any of these products install the updates to be fully protected from the vulnerability. Customers whose systems are configured to receive automatic updates do not need to take any further action.\n1.32023年10月11日Updated product information in the Software Update table. This is an informational change only.\n1.22023年7月26日Updated links to security updates.  This is an informational change only.\n1.12023年7月11日Added an FAQ to inform customers who have installed Microsoft SQL Server 2022 for x64-based Systems (GDR) or Microsoft SQL Server 2019 for x64-based Systems (GDR) are vulnerable. Microsoft recommends updating to the latest cumulative update to be protected from this vulnerability.\n1.02023年6月15日Information published.', 'versionrevisionDatedescription'}"
"Jun 15, 2023","Jan 9, 2024",CVE-2023-29356,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29356,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server,"{'versionrevisionDatedescription', 'versionrevisionDatedescription2.02024年1月9日In the Security Updates table, added Microsoft Visual Studio 2019 version 16.11, Visual Studio 2022 version 17.2, Visual Studio 2022 version 17.4, Visual Studio 2022 version 17.6, and Visual Studio 2022 version 17.8 because these products are also affected by this vulnerability. Microsoft strongly recommends that customers running any of these products install the updates to be fully protected from the vulnerability. Customers whose systems are configured to receive automatic updates do not need to take any further action.\n1.22023年10月11日Updated product information in the Software Update table. This is an informational change only.\n1.12023年7月11日Added an FAQ to inform customers who have installed Microsoft SQL Server 2022 for x64-based Systems (GDR) or Microsoft SQL Server 2019 for x64-based Systems (GDR) are vulnerable. Microsoft recommends updating to the latest cumulative update to be protected from this vulnerability.\n1.02023年6月15日Information published.'}"
"Jun 15, 2023","Jan 9, 2024",CVE-2023-29349,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29349,Microsoft ODBC and OLE DB Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server,"{'versionrevisionDatedescription', 'versionrevisionDatedescription2.02024年1月9日In the Security Updates table, added Microsoft Visual Studio 2019 version 16.11, Visual Studio 2022 version 17.2, Visual Studio 2022 version 17.4, Visual Studio 2022 version 17.6, and Visual Studio 2022 version 17.8 because these products are also affected by this vulnerability. Microsoft strongly recommends that customers running any of these products install the updates to be fully protected from the vulnerability. Customers whose systems are configured to receive automatic updates do not need to take any further action.\n1.22023年10月11日Updated product information in the Software Update table. This is an informational change only.\n1.12023年7月11日Added an FAQ to inform customers who have installed Microsoft SQL Server 2022 for x64-based Systems (GDR) or Microsoft SQL Server 2019 for x64-based Systems (GDR) are vulnerable. Microsoft recommends updating to the latest cumulative update to be protected from this vulnerability.\n1.02023年6月15日Information published.'}"
"Oct 10, 2023","Nov 6, 2023",CVE-2023-29348,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29348,Windows Remote Desktop Gateway (RD Gateway) Information Disclosure Vulnerability,Information Disclosure,Important,Windows RDP,"{'versionrevisionDatedescription1.32023年11月6日Added FAQ information. This is an informational change only.\n1.12023年10月20日Added an FAQ. This is an information change only.\n1.02023年10月10日Information published.', 'versionrevisionDatedescription'}"
"Jun 2, 2023","Sep 26, 2023",CVE-2023-29345,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29345,Microsoft Edge (Chromium-based) Security Feature Bypass Vulnerability,Security Feature Bypass,Low,Microsoft Edge (Chromium-based),"{'versionrevisionDatedescription1.12023年9月26日Acknowledgement added. This is an informational change only.\n1.02023年6月2日Information published.', 'versionrevisionDatedescription'}"
"May 9, 2023","Oct 12, 2023",CVE-2023-29343,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29343,SysInternals Sysmon for Windows Elevation of Privilege Vulnerability,Elevation of Privilege,Important,SysInternals,"{'versionrevisionDatedescription1.12023年10月12日Updated FAQ information. This is an informational change only.\n1.02023年5月9日Information published.', 'versionrevisionDatedescription'}"
"Sep 12, 2023","Sep 14, 2023",CVE-2023-29332,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29332,Microsoft Azure Kubernetes Service Elevation of Privilege Vulnerability,Elevation of Privilege,Critical,Microsoft Azure Kubernetes Service,"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.32023年9月14日Added FAQ information. This is an informational change only.\n1.12023年9月13日Added FAQ information. This is an informational change only.\n1.22023年9月13日Corrected one or more links in the FAQ.  This is an informational change only.\n1.02023年9月12日Information published.'}"
"Mar 12, 2024","Mar 12, 2024",CVE-2023-28746,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28746,Intel: CVE-2023-28746 Register File Data Sampling (RFDS),Information Disclosure,Important,Intel,"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.02024年3月12日Information published.'}"
"Apr 11, 2023","Oct 11, 2023",CVE-2023-28304,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28304,Microsoft ODBC and OLE DB Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server,"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.22023年10月11日Updated FAQ information. This is an informational change only.\n1.12023年5月16日Updated FAQ information. This is an informational change only.\n1.02023年4月11日Information published.'}"
"Jun 13, 2023","Mar 12, 2024",CVE-2023-27911,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-27911,AutoDesk: CVE-2023-27911 Heap buffer overflow vulnerability in Autodesk® FBX® SDK 2020 or prior,Remote Code Execution,Important,Visual Studio,"{'versionrevisionDatedescription3.02024年3月12日In the Security Updates table, made the following changes: 1) Added Microsoft Visual Studio 2022 version 17.8 and Microsoft Visual Studio 2022 version 17.9 as these versions are affected by this vulnerability. 2) Microsoft has released security updates on March 12, 2024 to comprehensively address this vulnerability for Microsoft Visual Studio 2022 version 17.4 and Microsoft Visual Studio 2022 version 17.6. Microsoft recommends customers install the updates to be fully protected from the vulnerability.\n2.02023年9月14日In the Security Updates table, added all supported versions of 3D Viewer, Microsoft Office 2019, Microsoft Office LTSC 2021, and Microsoft 365 Apps for Enterprise because these products are also affected by this vulnerability. Microsoft strongly recommends that customers running any of these products install the updates to be fully protected from the vulnerability. Customers whose systems are configured to receive automatic updates do not need to take any further action.\n1.02023年6月13日Information published.', 'versionrevisionDatedescription'}"
"Jun 13, 2023","Sep 14, 2023",CVE-2023-27909,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-27909,AutoDesk: CVE-2023-27909 Out-Of-Bounds Write Vulnerability in Autodesk® FBX® SDK 2020 or prior,Remote Code Execution,Important,Visual Studio,"{'versionrevisionDatedescription2.02023年9月14日In the Security Updates table, added all supported versions of 3D Viewer, Microsoft Office 2019, Microsoft Office LTSC 2021, and Microsoft 365 Apps for Enterprise because these products are also affected by this vulnerability. Microsoft strongly recommends that customers running any of these products install the updates to be fully protected from the vulnerability. Customers whose systems are configured to receive automatic updates do not need to take any further action.\n1.02023年6月13日Information published.', 'versionrevisionDatedescription'}"
"May 9, 2023","May 6, 2024",CVE-2023-24948,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24948,Windows Bluetooth Driver Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Bluetooth Driver,"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.12024年5月6日Added an acknowledgement. This is an informational change only.\n1.02023年5月9日Information published.'}"
"Jun 13, 2023","Sep 12, 2023",CVE-2023-24936,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24936,".NET, .NET Framework, and Visual Studio Elevation of Privilege Vulnerability",Elevation of Privilege,Moderate,.NET and Visual Studio,"{'versionrevisionDatedescription3.22023年9月12日Updated links to security updates.  This is an informational change only.\n3.12023年8月18日Updated one or more CVSS scores for the affected products. This is an informational change only.\n3.02023年7月13日In the Security Updates table, added all supported versions of all supported versions of .NET Framework, Visual Studio 2022 version 17.0, Visual Studio 2022 version 17.2, and Visual Studio 2022 version 17.4 because these products are also affected by this vulnerability. Microsoft strongly recommends that customers running any of these products install the updates to be fully protected from the vulnerability. Customers whose systems are configured to receive automatic updates do not need to take any further action.\n2.02023年6月29日Revised the Security Updates table to include PowerShell 7.2 and PowerShell 7.3 because these versions of PowerShell 7 are affected by this vulnerability. See https://github.com/PowerShell/Announcements/issues/42 for more information.\n1.02023年6月13日Information published.', 'versionrevisionDatedescription'}"
"May 9, 2023","Jul 9, 2024",CVE-2023-24932,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24932,Secure Boot Security Feature Bypass Vulnerability,Security Feature Bypass,Important,Windows Secure Boot,"{'versionrevisionDatedescription', ""versionrevisionDatedescription4.02024年7月9日Updated the Security Updates table to include the July 9, 2024 updates. These updates include support for opting into an updated Secure Version Number to block older boot managers.\n3.02024年4月9日In the Security Updates table, added Windows 11 version 23H2 for x64-based systems and Windows 11 version 23H2 for ARM-based systems because the April 2024 security updates provide the latest mitigations. Note that these mitigations are off by default. Customers who should take additional steps to implement security mitigations for a publicly disclosed Secure Boot bypass leveraged by the BlackLotus UEFI bootkit and who would like to take a proactive security stance or to begin preparing for the rollout, please refer to KB5025885: How to manage the Windows Boot Manager revocations for Secure Boot changes associated with CVE-2023-24932 - Microsoft Support.\n2.32024年1月26日Updated FAQs to include information on how to be protected from this vulnerability for customers running Windows 11 23H2 or Windows Server 2022, 23H2 Edition. This is an informational change only.\n2.22023年7月18日Removed the Security Hotpatch Update for the July 2023 revision as that package doesn't exist for this release cycle. You must install the Security Update to get the updated software.\n2.12023年7月14日CORRECTED REVISION: To comprehensively address CVE-2023-24932, Microsoft has released July 2023 security updates for all affected versions of Microsoft Windows. Microsoft strongly recommends that customers install the updates to be fully protected from the vulnerability. Additional steps are required after the update is installed. See  KB5025885: How to manage the Windows Boot Manager revocations for Secure Boot changes associated with CVE-2023-24932 for more information.\n2.02023年7月11日In the Security Updates table, added all supported versions of all supported versions of .NET Framework, Visual Studio 2022 version 17.0, Visual Studio 2022 version 17.2, and Visual Studio 2022 version 17.4 because these products are also affected by this vulnerability. Microsoft strongly recommends that customers running any of these products install the updates to be fully protected from the vulnerability. Customers whose systems are configured to receive automatic updates do not need to take any further action.\n1.02023年5月9日Information published.""}"
