Release date,Last Updated,CVE Number,CVE Number (Link),CVE Title,Impact,Max Severity,Tag
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36767,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36767,Microsoft Office Security Feature Bypass Vulnerability,Security Feature Bypass,Important,Microsoft Office
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36766,Microsoft Excel Information Disclosure Vulnerability,Information Disclosure,Important,Microsoft Office Excel
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36765,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36765,Microsoft Office Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Office
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36764,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36764,Microsoft SharePoint Server Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Office SharePoint
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36763,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36763,Microsoft Outlook Information Disclosure Vulnerability,Information Disclosure,Important,Microsoft Office Outlook
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36762,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36762,Microsoft Word Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Office Word
"Sep 12, 2023","Oct 17, 2023",CVE-2023-36761,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36761,Microsoft Word Information Disclosure Vulnerability,Information Disclosure,Important,Microsoft Office Word
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36760,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36760,3D Viewer Remote Code Execution Vulnerability,Remote Code Execution,Important,3D Viewer
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36759,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36759,Visual Studio Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Visual Studio
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36758,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36758,Visual Studio Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Visual Studio
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36757,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36757,Microsoft Exchange Server Spoofing Vulnerability,Spoofing,Important,Microsoft Exchange Server
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36756,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36756,Microsoft Exchange Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Exchange Server
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36745,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36745,Microsoft Exchange Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Exchange Server
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36744,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36744,Microsoft Exchange Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Exchange Server
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36743,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36743,Win32k Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Win32K
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36742,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36742,Visual Studio Code Remote Code Execution Vulnerability,Remote Code Execution,Important,Visual Studio Code
"Aug 25, 2023","Oct 17, 2023",CVE-2023-36741,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36741,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Edge (Chromium-based)
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36740,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36740,3D Viewer Remote Code Execution Vulnerability,Remote Code Execution,Important,3D Viewer
"Sep 12, 2023","Sep 12, 2023",CVE-2023-36739,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36739,3D Viewer Remote Code Execution Vulnerability,Remote Code Execution,Important,3D Viewer
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36737,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36737,Azure Network Watcher VM Agent Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Azure
"Sep 12, 2023","Sep 14, 2023",CVE-2023-36736,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36736,Microsoft Identity Linux Broker Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Identity Linux Broker
"Sep 15, 2023","Sep 15, 2023",CVE-2023-36735,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36735,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Elevation of Privilege,Moderate,Microsoft Edge (Chromium-based)
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36732,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36732,Win32k Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Win32K
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36731,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36731,Win32k Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Win32K
"Oct 10, 2023","Oct 11, 2023",CVE-2023-36730,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36730,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36729,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36729,Named Pipe File System Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Named Pipe File System
"Oct 10, 2023","Nov 14, 2023",CVE-2023-36728,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36728,Microsoft SQL Server Denial of Service Vulnerability,Denial of Service,Important,SQL Server
"Sep 15, 2023","Sep 15, 2023",CVE-2023-36727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36727,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Spoofing,Important,Microsoft Edge (Chromium-based)
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36726,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36726,Windows Internet Key Exchange (IKE) Extension Elevation of Privilege  Vulnerability,Elevation of Privilege,Important,Windows IKE Extension
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36725,Windows Kernel Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows NT OS Kernel
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36724,Windows Power Management Service Information Disclosure Vulnerability,Information Disclosure,Important,Windows Power Management Service
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36723,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36723,Windows Container Manager Service Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Container Manager Service
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36722,Active Directory Domain Services Information Disclosure Vulnerability,Information Disclosure,Important,Active Directory Domain Services
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36721,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36721,Windows Error Reporting Service Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Error Reporting
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36720,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36720,Windows Mixed Reality Developer Tools Denial of Service Vulnerability,Denial of Service,Important,Windows Mixed Reality Developer Tools
"Nov 14, 2023","Nov 14, 2023",CVE-2023-36719,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36719,Microsoft Speech Application Programming Interface (SAPI) Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Windows Speech
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36718,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36718,Microsoft Virtual Trusted Platform Module Remote Code Execution Vulnerability,Remote Code Execution,Critical,Windows Virtual Trusted Platform Module
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36717,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36717,Windows Virtual Trusted Platform Module Denial of Service Vulnerability,Denial of Service,Important,Windows TPM
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36713,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36713,Windows Common Log File System Driver Information Disclosure Vulnerability,Information Disclosure,Important,Windows Common Log File System Driver
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36712,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36712,Windows Kernel Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Kernel
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36711,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36711,Windows Runtime C++ Template Library Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Runtime C++ Template Library
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36710,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36710,Windows Media Foundation Core Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Windows Media Foundation
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36709,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36709,Microsoft AllJoyn API Denial of Service Vulnerability,Denial of Service,Important,Windows AllJoyn API
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36707,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36707,Windows Deployment Services Denial of Service Vulnerability,Denial of Service,Important,Windows Deployment Services
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36706,Windows Deployment Services Information Disclosure Vulnerability,Information Disclosure,Important,Windows Deployment Services
"Nov 14, 2023","Nov 14, 2023",CVE-2023-36705,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36705,Windows Installer Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Installer
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36704,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36704,Windows Setup Files Cleanup Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Setup Files Cleanup
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36703,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36703,DHCP Server Service Denial of Service Vulnerability,Denial of Service,Important,Windows DHCP Server
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36702,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36702,Microsoft DirectMusic Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Microsoft DirectMusic
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36701,Microsoft Resilient File System (ReFS) Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Resilient File System (ReFS)
"Oct 10, 2023","Nov 6, 2023",CVE-2023-36698,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36698,Windows Kernel Security Feature Bypass Vulnerability,Security Feature Bypass,Important,Windows Kernel
"Oct 10, 2023","Oct 17, 2023",CVE-2023-36697,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36697,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Critical,Windows Message Queuing
"Dec 12, 2023","Dec 12, 2023",CVE-2023-36696,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36696,Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Cloud Files Mini Filter Driver
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36606,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36606,Microsoft Message Queuing Denial of Service Vulnerability,Denial of Service,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36605,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36605,Windows Named Pipe Filesystem Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Named Pipe File System
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36603,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36603,Windows TCP/IP Denial of Service Vulnerability,Denial of Service,Important,Windows TCP/IP
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36602,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36602,Windows TCP/IP Denial of Service Vulnerability,Denial of Service,Important,Windows TCP/IP
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36598,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36598,Microsoft WDAC ODBC Driver Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC ODBC Driver
"Oct 10, 2023","Nov 6, 2023",CVE-2023-36596,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36596,Remote Procedure Call Information Disclosure Vulnerability,Information Disclosure,Important,Windows Remote Procedure Call
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36594,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36594,Windows Graphics Component Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Graphics Component
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36593,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36593,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36592,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36592,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36591,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36591,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36590,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36590,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36589,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36589,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Oct 10, 2023","Dec 13, 2023",CVE-2023-36585,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36585,Windows upnphost.dll Denial of Service Vulnerability,Denial of Service,Important,Windows UPnP Device Host
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36584,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36584,Windows Mark of the Web Security Feature Bypass Vulnerability,Security Feature Bypass,Important,Windows Mark of the Web (MOTW)
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36583,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36583,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36582,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36582,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36581,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36581,Microsoft Message Queuing Denial of Service Vulnerability,Denial of Service,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36579,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36579,Microsoft Message Queuing Denial of Service Vulnerability,Denial of Service,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36578,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36578,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36577,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36577,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36576,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36576,Windows Kernel Information Disclosure Vulnerability,Information Disclosure,Important,Windows Kernel
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36575,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36575,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36574,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36574,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36573,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36573,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Oct 10, 2023","Oct 10, 2023",CVE-2023-36572,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36572,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
