,Release date,Product,Platform,Impact,Component,CVE Title,CVE Number,CVE Number (Link),Vector String,CWE
1453,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Spoofing,Windows,Windows Spoofing Vulnerability,CVE-2023-28228,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28228,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,CWE-347: Improper Verification of Cryptographic Signature
1454,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Bluetooth Driver,Windows Bluetooth Driver Remote Code Execution Vulnerability,CVE-2023-28227,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28227,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow
1455,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows Enroll Engine,Windows Enroll Engine Security Feature Bypass Vulnerability,CVE-2023-28226,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28226,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,CWE-347: Improper Verification of Cryptographic Signature
1456,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows NTLM,Windows NTLM Elevation of Privilege Vulnerability,CVE-2023-28225,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28225,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow
1457,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Point-to-Point Protocol over Ethernet (PPPoE),Windows Point-to-Point Protocol over Ethernet (PPPoE) Remote Code Execution Vulnerability,CVE-2023-28224,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28224,CVSS:3.1/AV:A/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-591: Sensitive Data Storage in Improperly Locked Memory
1458,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2023-28222,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28222,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H/E:U/RL:O/RC:C,CWE-59: Improper Link Resolution Before File Access ('Link Following')
1459,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Error Reporting Service,Windows Error Reporting Service Elevation of Privilege Vulnerability,CVE-2023-28221,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28221,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor
1460,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Ancillary Function Driver for WinSock,Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability,CVE-2023-28218,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28218,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow
1461,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Network Address Translation (NAT),Windows Network Address Translation (NAT) Denial of Service Vulnerability,CVE-2023-28217,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28217,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,CWE-400: Uncontrolled Resource Consumption
1462,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Advanced Local Procedure Call (ALPC),Windows Advanced Local Procedure Call (ALPC) Elevation of Privilege Vulnerability,CVE-2023-28216,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-28216,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1463,"May 9, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2023-24949,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24949,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-190: Integer Overflow or Wraparound
1464,"May 9, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Bluetooth Driver,Windows Bluetooth Driver Elevation of Privilege Vulnerability,CVE-2023-24948,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24948,CVSS:3.1/AV:A/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow
1465,"May 9, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Bluetooth Driver,Windows Bluetooth Driver Remote Code Execution Vulnerability,CVE-2023-24947,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24947,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-416: Use After Free
1466,"May 9, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Service,Windows Backup Service Elevation of Privilege Vulnerability,CVE-2023-24946,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24946,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-591: Sensitive Data Storage in Improperly Locked Memory
1467,"May 9, 2023",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows iSCSI Target Service,Windows iSCSI Target Service Information Disclosure Vulnerability,CVE-2023-24945,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24945,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,CWE-190: Integer Overflow or Wraparound
1468,"May 9, 2023",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Bluetooth Driver,Windows Bluetooth Driver Information Disclosure Vulnerability,CVE-2023-24944,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24944,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion')
1469,"May 9, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Pragmatic General Multicast (PGM),Windows Pragmatic General Multicast (PGM) Remote Code Execution Vulnerability,CVE-2023-24943,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24943,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow
1470,"May 9, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Pragmatic General Multicast (PGM),Windows Pragmatic General Multicast (PGM) Denial of Service Vulnerability,CVE-2023-24940,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24940,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,CWE-476: NULL Pointer Dereference
1471,"Jun 13, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows CryptoAPI,Windows CryptoAPI  Denial of Service Vulnerability,CVE-2023-24938,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24938,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,CWE-476: NULL Pointer Dereference
1472,"Jun 13, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows CryptoAPI,Windows CryptoAPI  Denial of Service Vulnerability,CVE-2023-24937,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24937,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,CWE-20: Improper Input Validation
1473,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Secure Channel,Windows Secure Channel Denial of Service Vulnerability,CVE-2023-24931,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24931,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,CWE-125: Out-of-bounds Read
1474,"Apr 11, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Graphics Component,Windows Graphics Component Elevation of Privilege Vulnerability,CVE-2023-24912,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24912,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow
1475,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Graphics Component,Windows Graphics Component Elevation of Privilege Vulnerability,CVE-2023-24910,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24910,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-476: NULL Pointer Dereference
1476,"May 9, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Secure Socket Tunneling Protocol (SSTP),Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability,CVE-2023-24903,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24903,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-415: Double Free
1477,"May 9, 2023",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows NFS Portmapper,Windows NFS Portmapper Information Disclosure Vulnerability,CVE-2023-24901,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24901,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,CWE-126: Buffer Over-read
1478,"May 9, 2023",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows NTLM Security Support Provider,Windows NTLM Security Support Provider Information Disclosure Vulnerability,CVE-2023-24900,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24900,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,CWE-125: Out-of-bounds Read
1479,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows SmartScreen,Windows SmartScreen Security Feature Bypass Vulnerability,CVE-2023-24880,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24880,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L/E:F/RL:O/RC:C,[]
1480,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Secure Channel,Windows Secure Channel Denial of Service Vulnerability,CVE-2023-24862,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24862,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,CWE-125: Out-of-bounds Read
1481,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Graphics Component,Windows Graphics Component Elevation of Privilege Vulnerability,CVE-2023-24861,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24861,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-367: Time-of-check Time-of-use (TOCTOU) Race Condition
1482,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Internet Key Exchange (IKE) Extension,Windows Internet Key Exchange (IKE) Extension Denial of Service Vulnerability,CVE-2023-24859,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-24859,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,CWE-476: NULL Pointer Dereference
1483,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2023-23423,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23423,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1484,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2023-23422,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23422,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1485,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2023-23421,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23421,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-416: Use After Free
1486,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2023-23420,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23420,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-416: Use After Free
1487,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Partition Management Driver,Windows Partition Management Driver Elevation of Privilege Vulnerability,CVE-2023-23417,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23417,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-190: Integer Overflow or Wraparound
1488,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Cryptographic Services,Windows Cryptographic Services Remote Code Execution Vulnerability,CVE-2023-23416,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23416,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-20: Improper Input Validation
1489,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Point-to-Point Protocol over Ethernet (PPPoE),Windows Point-to-Point Protocol over Ethernet (PPPoE) Remote Code Execution Vulnerability,CVE-2023-23414,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23414,CVSS:3.1/AV:A/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-591: Sensitive Data Storage in Improperly Locked Memory
1490,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Accounts Picture,Windows Accounts Picture Elevation of Privilege Vulnerability,CVE-2023-23412,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23412,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-269: Improper Privilege Management
1491,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Hyper-V,Windows Hyper-V Denial of Service Vulnerability,CVE-2023-23411,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23411,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
1492,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows HTTP.sys,Windows HTTP.sys Elevation of Privilege Vulnerability,CVE-2023-23410,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23410,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-190: Integer Overflow or Wraparound
1493,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Point-to-Point Protocol over Ethernet (PPPoE),Windows Point-to-Point Protocol over Ethernet (PPPoE) Remote Code Execution Vulnerability,CVE-2023-23407,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23407,CVSS:3.1/AV:A/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-591: Sensitive Data Storage in Improperly Locked Memory
1494,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Point-to-Point Tunneling Protocol,Windows Point-to-Point Tunneling Protocol Remote Code Execution Vulnerability,CVE-2023-23404,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23404,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-416: Use After Free
1495,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Media,Windows Media Remote Code Execution Vulnerability,CVE-2023-23402,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23402,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-415: Double Free
1496,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Media,Windows Media Remote Code Execution Vulnerability,CVE-2023-23401,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23401,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-681: Incorrect Conversion between Numeric Types
1497,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows BrokerInfrastructure Service,Windows BrokerInfrastructure Service Elevation of Privilege Vulnerability,CVE-2023-23393,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23393,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-591: Sensitive Data Storage in Improperly Locked Memory
1498,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Bluetooth Driver,Windows Bluetooth Driver Elevation of Privilege Vulnerability,CVE-2023-23388,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23388,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-681: Incorrect Conversion between Numeric Types
1499,"Mar 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Point-to-Point Protocol over Ethernet (PPPoE),Windows Point-to-Point Protocol over Ethernet (PPPoE) Elevation of Privilege Vulnerability,CVE-2023-23385,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23385,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-190: Integer Overflow or Wraparound
1500,"Feb 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Common Log File System Driver,Windows Common Log File System Driver Elevation of Privilege Vulnerability,CVE-2023-23376,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-23376,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow
1501,"Feb 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Graphics Component,Windows Graphics Component Remote Code Execution Vulnerability,CVE-2023-21823,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-21823,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:H/RL:O/RC:C,CWE-190: Integer Overflow or Wraparound
1502,"Feb 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Graphics Component,Windows Graphics Component Elevation of Privilege Vulnerability,CVE-2023-21822,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-21822,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-416: Use After Free
1503,"Feb 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Distributed File System (DFS),Windows Distributed File System (DFS) Remote Code Execution Vulnerability,CVE-2023-21820,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-21820,CVSS:3.1/AV:A/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-126: Buffer Over-read
1504,"Feb 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Secure Channel,Windows Secure Channel Denial of Service Vulnerability,CVE-2023-21819,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-21819,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,CWE-125: Out-of-bounds Read
1505,"Feb 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Secure Channel,Windows Secure Channel Denial of Service Vulnerability,CVE-2023-21818,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-21818,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,CWE-20: Improper Input Validation
1506,"Feb 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kerberos,Windows Kerberos Elevation of Privilege Vulnerability,CVE-2023-21817,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-21817,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-287: Improper Authentication
1507,"Feb 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Active Directory Domain Services API,Windows Active Directory Domain Services API Denial of Service Vulnerability,CVE-2023-21816,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-21816,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,CWE-20: Improper Input Validation
1508,"Feb 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Secure Channel,Windows Secure Channel Denial of Service Vulnerability,CVE-2023-21813,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-21813,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,CWE-126: Buffer Over-read
1509,"Feb 14, 2023",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Common Log File System Driver,Windows Common Log File System Driver Elevation of Privilege Vulnerability,CVE-2023-21812,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-21812,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow
